osm_id,name,address,city,state,lat,lng,access,holes
way/135471871,Arrowhead Golf Course & Marina,655 Gallup Road,Spencerport,NY,43.201990,-77.882937,,
way/363611164,Arrowhead Heights Golf Course,1403 South Main Street,Camp Point,,40.029854,-91.071958,,
way/868879429,Arrowhead Heights Golf Course,,,,40.023489,-91.065171,,
way/177351350,Arrowhead Lakes Golf Course,580 N. Walnut St.,Galena,OH,40.229413,-82.879166,,
way/333461116,Arrowhead Meadows Golf Course,,,,46.537577,-110.902865,,
way/445388357,Arrowhead Meadows Golf Course,,,,40.631092,-100.505829,,
relation/17561787,Arrowhead Pointe,2790 Olympic Rowing Drive,Elberton,GA,34.155647,-82.731162,,
relation/11215970,Arrowood Golf Course,5201A 5201A Village Dr,Oceanside,,33.270433,-117.286922,,
way/167529001,Arroyo Del Oso Championship,001 Osuna Road Northeast,Albuquerque,NM,35.141916,-106.567722,,
way/1549440465,Arroyo Del Oso Dam 9,"7001 Osuna Rd NE,",Albuquerque,NM,35.141612,-106.565815,,
way/44486330,Arroyo Fairways Mobile Home Club,,,,33.745094,-116.913637,private,
relation/3554761,Arroyo Golf Club,2250 C Red Springs Drive,Las Vegas,NV,36.144602,-115.343650,private,
relation/13105339,Arroyo Seco Golf Course,1055 Lohman Lane,South Pasadena,CA,34.115182,-118.169398,,
relation/10973645,Arroyo Trabuco Golf Club‎,26772 Avery Parkway,Mission Viejo,CA,33.547599,-117.656500,,
relation/4423818,Arsenal Island Golf Course,1838 Gillespie Street,Rock Island,,41.519964,-90.534560,,
way/267095475,Artesia Country Club,,,,32.853470,-104.434289,,
way/146321252,Arthur B. Sim Golf Course,,,,37.700844,-97.366119,,
way/295146901,Arthur Hills,250 Heather Drive,Harbor Springs,MI,45.497811,-84.924206,,
relation/9932394,Arthur Hills Championship Course,,,,39.783014,-74.225617,,
way/389639426,Arthur Hills Golf Course,10717 Audrain Rd 929,Mexico,MO,39.181420,-91.933013,,
way/508039848,Arthur Hills Golf Course,,,,18.357719,-65.634479,,
way/468254248,Ascarate Golf Course,,,,31.754230,-106.409399,,
relation/223730,Ash Brook Golf Course,1210 Raritan Road,Scotch Plains,,40.609435,-74.366249,,
way/445837034,Ash Hollow Golf Course,433 North Willson Street,Blue Hill,,40.339564,-98.441217,,
way/352856783,Asheboro Country Club,5105 Old Lexington Road,Asheboro,,35.725543,-79.919521,,
way/352859928,Asheboro Municipal Golf Course,421 Country Club Drive,Asheboro,,35.684920,-79.820684,municipal,
relation/6537726,Asheville Municipal Golf Course,226 Fairway Drive,Asheville,,35.580036,-82.501892,municipal,
way/29747748,Ashfield Community Golf Course,134 Norton Hill Road,Ashfield,MA,42.523852,-72.797100,public,
way/321231225,Ashland Golf Club,16119 Highway 6,Ashland,NE,41.003836,-96.396225,,
way/90776896,Ashland Golf Club,1333 Center Street,Ashland,,40.853905,-82.300005,,
way/588207745,Ashland Golf Course,100 Grant Street,Ashland,KS,37.198030,-99.773608,,
relation/5392822,Ashley Plantation,919 Greenfield Street,Daleville,,37.440460,-79.895071,,
relation/16678180,Ashton Hills Golf Club,10400 Bypass Rd,Covington,GA,33.578311,-83.841379,,
relation/4077543,Ashwood Golf Course,10885 Apple Valley Road,Apple Valley,,34.449937,-117.236866,,
way/296578165,Aspen Acres Golf Course,4179 East 1100 North,Ashton,ID,44.044661,-111.321653,,
way/227810868,Aspen Golf Course,,,,39.200133,-106.841658,,
node/10011145459,Aspen Hills Golf Course,781 Vista West Drive,Star Valley Ranch,WY,42.987970,-110.959789,,
relation/20963207,Aspen Hills Golf Course,781 Vista East Drive,Star Valley Ranch,WY,42.983371,-110.961269,,
way/842299502,Aspen Lakes Golf Course,,,,44.300325,-121.483509,,
way/93327586,Aspen Ridge Golf Course,,,,41.181050,-87.842000,,
relation/3557077,Aspen Valley Golf Club,1855 North Continental Drive,Flagstaff,AZ,35.199199,-111.589399,private,
relation/4100696,Aspetuck Valley Country Club,67 Old Redding Road,Weston,CT,41.225940,-73.331352,,
way/1165228777,Assateague Greens Golf Course,,West Ocean City,MD,38.312072,-75.130021,,
relation/1536212,Aston Oaks Golf Club,1 Aston Oaks Drive,North Bend,,39.155634,-84.726681,,
way/285375235,Astoria Golf & Country Club,,,,46.104998,-123.925246,,
way/152163707,ASU Driving Range,,,,33.305417,-111.684552,,
relation/11646838,Atchison Golf Club at Bellevue,1713 Country Club Road,Atchison,KS,39.577927,-95.148158,,
way/31385936,Athens Country Club,,,,33.978084,-83.407943,,
way/551731918,Athens Country Club,500 Park Drive,Athens,TX,32.192857,-95.865020,,
way/401967986,Athens Golf Center,4400 Athens Boonesboro Road,Lexington,KY,37.977515,-84.417059,,
way/1290334864,Atikwa Golf Club,,,,45.930258,-95.406163,,
relation/1941143,Atkins Golf Club at the University of Illinois,2600 South Stone Creek Boulevard,Urbana,IL,40.090067,-88.172505,,
way/443670941,Atkinson Resort & Country Club,85 Country Club Drive,Atkinson,,42.819299,-71.178240,,
way/446415237,Atkinson-Stuart Country Club,47453 US 20,Atkinson,,42.541559,-99.001551,,
way/34768247,Atlanta Athletic Club,1930 Bobby Jones Drive,Johns Creek,,34.000684,-84.189845,private,
way/34772919,Atlanta Country Club Golf Course,,,,33.938081,-84.429379,,
way/34773022,Atlanta National Golf Club,350 Tournament Players Drive,,,34.126738,-84.361655,,
relation/1853993,Atlantic Beach Country Club,,,,30.343793,-81.408188,,
way/40998504,Atlantic City Golf Club,,,,39.367471,-74.543016,,
way/311686876,Atlantic Country Club,450 Little Sandy Pond Road,Plymouth,,41.795530,-70.590510,,
way/297132019,Atlantic Golf & Country Club,102 West 29th Street,Atlantic,,41.386353,-95.018772,,
way/207993750,Atlantic Golf Club,,,,40.950681,-72.339834,,
way/361359285,Atlantic National Golf Club,6400 Grand Lacuna Boulevard,Lake Worth,FL,26.584555,-80.178886,,
relation/4063503,Atlantis Country Club,190 Atlantis Boulevard,Atlantis,,26.600579,-80.104746,,
relation/4063504,Atlantis Golf Club,301 Orange Tree Drive,Atlantis,,26.593482,-80.101450,,
way/293902538,Atlas Valley Country Club,8313 Perry Road,Grand Blanc,MI,42.943236,-83.539446,,
way/281416414,Attalla Country Club,,,,34.009000,-86.097235,,
way/134376219,Atunyote at Turning Stone,,,,43.095307,-75.533730,,
relation/21139362,Atwood Country Club,,,,39.819353,-101.041631,,
way/808162358,Atwood Homestead,,,,42.390966,-89.054983,,
way/831297181,Auburn Golf Course,,,,47.334149,-122.206694,,
way/983275282,Auburn Hills,,,,37.078424,-80.442170,,
relation/1975329,Auburn Hills Golf Course,,,,37.671826,-97.497890,,
node/14072855558,Auburn Lake Trails Golf Course,2277 Westville Trail,Cool,CA,38.902656,-120.996348,,
way/326762174,Auburn Links,,,,32.546448,-85.507609,,
relation/4599958,Auburn University Club,,,,32.631269,-85.508730,,
way/44421490,Auburn Valley Golf Club,,,,39.005727,-121.146664,,
way/488365203,Audubon 9-Par Golf Course,,,,42.988556,-78.770038,,
relation/4023334,Audubon Country Club,625 Audubon Boulevard,Naples,,26.314786,-81.815182,,
way/38726958,Audubon Country Club,3265 Robin Road,Louisville,KY,38.200164,-85.723188,,
way/297224921,Audubon Golf and Country Club,520 South Division Street,Audubon,,41.718727,-94.941817,,
way/27887431,Audubon Park Golf Course,,,,29.930133,-90.127178,,
way/458530135,Auglaize Golf Club,,,,41.203893,-84.450540,,
relation/20071811,Augusta Country Club,,Manchester,,44.323130,-69.875807,,
way/200139798,Augusta Country Club,,,,37.693687,-96.965607,,
way/871997938,Augusta Country Club,,,,33.488507,-82.020546,,
way/26379904,Augusta Municipal Golf Course,1928 Jim Dent Way,Augusta,GA,33.464104,-82.044605,municipal,
way/871993734,Augusta National Golf Club,2604 Washington Road,Augusta,GA,33.500962,-82.022431,,
way/1033966141,Augusta Pines Golf Course,18 Augusta Pines Drive,Spring,TX,30.126406,-95.534778,,
relation/3522742,Augusta Ranch Golf Club,2401 South Lansing,Mesa,AZ,33.372342,-111.627813,,
way/51846893,Augustine Golf Course,,,,38.442489,-77.475581,,
way/479298686,Aurelia Golf Club,601 Valor Road,Aurelia,,42.718549,-95.430519,,
way/70650250,Aurora Country Club,,,,41.748819,-88.354143,,
way/287006566,Aurora Hills Golf Course,50 South Peoria Street,Aurora,CO,39.714963,-104.840173,,
way/139128994,Ausable Club Golf Course,,,,44.151267,-73.776166,,
way/1017745078,Austin Bayou Golf Course,2111 County Road 33,Danbury,TX,29.293123,-95.361382,,
node/2881922828,Austin Country Club,4408 Long Champ Drive,Austin,,30.342897,-97.797509,,
way/135624802,Austin Country Club,,,,43.677782,-92.924076,,
way/253740948,Austin Golf Course,,,,30.409889,-98.097987,,
way/292388739,Autumn Ridge Colf Course,One Straight Drive,Valders,,43.991211,-87.862092,,
relation/4084996,Autumn Ridge Golf,11420 Auburn Road,Fort Wayne,,41.192604,-85.109642,,
way/1359372584,Avalon at Buhl Park,,,,41.243568,-80.491095,,
relation/13072043,Avalon Golf & Country Club,,,,35.858081,-84.256960,,
way/54454429,Avalon Golf Links,19345 Kelleher Road,Burlington,WA,48.534944,-122.327883,,
way/481889427,Avalon Lakes Golf Course,,,,41.242293,-80.719574,,
way/1482734144,Avery Ranch Golf Club,,,,30.504025,-97.769980,,
relation/19922772,Aviara Golf Club,7447 Batiquitos Drive,Carlsbad,CA,33.098670,-117.286582,,
way/309763117,Aviator Golf Center,,,,40.590119,-73.903489,,
relation/3571055,Avila Beach Resort Golf Course,,,,35.184223,-120.733462,,
relation/5464162,Avila Golf & Country Club,943 Guisando De Avila,Tampa,FL,28.110716,-82.473324,,
way/50612139,Avoca Golf Club,,,,41.492001,-95.330043,,
way/34047871,Avon Field,4081 Reading Road,Cincinnati,,39.161159,-84.477587,,
way/210252319,Avon Oaks Country Club,,,,41.462709,-81.972920,,
relation/1109588,Avondale Golf Club,10745 North Avondale Loop,Hayden Lake,ID,47.773979,-116.760771,,
relation/21073201,Avondale Golf Club,,,,33.764810,-116.342357,,
way/152530581,Awarii Dunes Golf Course,592 S Road,Axtell,NE,40.596463,-99.091436,,
way/316078175,Ayden Golf & Country Club,4343 Ayden Golf Club Road,Ayden,,35.461340,-77.389391,,
way/429077347,Azalea,85 Glasgow Drive,Pinehurst,NC,35.198636,-79.504436,,
way/152993869,Azalea City Golf Course,1000 Gaillard Drive,Mobile,,30.701515,-88.169335,,
relation/4077905,Azusa Greens Country Club,919 West Sierra Madre Avenue,Azusa,,34.145044,-117.918771,,
way/29018535,B L England Golf Course,,,,39.284700,-74.634244,,
node/8321441909,B&B Sportland,6000 West Ridge Road,Erie,PA,42.062406,-80.205379,,
way/1229468439,B's On The  River,,,,44.976309,-93.830171,,
way/145749202,Babbitt Golf Course,2808 Ely-Babbitt Rd,Babbitt,MN,47.713832,-91.980036,,
relation/13950510,Babcock National,,,,26.800238,-81.736934,,
relation/4680174,Babe Zaharias Golf Course,,,,28.047672,-82.473612,,
relation/5352771,Babe Zaharias Golf Course,3500 Jimmy Johnson Boulevard,Port Arthur,,29.941689,-93.974848,,
way/790916139,Baca Grande Golf Club,County Road T,Crestone,CO,37.989061,-105.760943,,
relation/4682063,Bacall Golf Course (The Villages),2042 Canal Street,The Villages,FL,28.882583,-81.975588,,
way/487005879,Back Acres Country Club,Country Club Drive,Senatobia,,34.575747,-89.938280,,
node/11887726454,Back Nine Golf,3125 South Mill Avenue,Tempe,AZ,33.394882,-111.938455,,
node/14087917105,Back Nine Golf,,,,33.038756,-97.070994,,
relation/2892527,Backbone Golf and Country Club,,,,42.641382,-91.559574,,
way/31470738,Bacon Park Golf Course,1 Shorty Cooper Drive,Savannah,,32.010535,-81.086658,,
way/439967101,Badin Inn Golf Club,107 Spruce Street,Badin,NC,35.397695,-80.115983,,
relation/7126303,Badlands Golf Club,9119 Alta Drive,Las Vegas,NV,36.164786,-115.302531,private,
way/334223624,Badlands Golf Course,1018 80th Avenue,Roberts,WI,44.982652,-92.594661,,
relation/9952958,Baehmann's Par 3 Course,,,,43.317089,-87.998321,,
way/1547063221,Bailey Creek,,,,40.287066,-121.138778,,
relation/16718878,Bailey Ranch Golf Club,,,,36.280833,-95.861560,,
node/11483053087,Bailey Ranch Golf Course,,,,36.281812,-95.862416,,
way/29270704,Baiting Hallow Golf Club,,,,40.962052,-72.743864,,
way/148067474,Baker City Golf Club,,,,44.764275,-117.845141,,
way/1208922159,Baker Hill Golf Club,101 Baker Hill Road,Newbury,NH,43.366416,-72.018589,,
way/827813935,Bakersfeild Country Club,7595 Boston Post Road,Bakersfeild,VT,44.816228,-72.783652,,
way/60113825,Bakersfield Country Club,4200 Country Club Drive,Bakersfield,CA,35.393312,-118.938963,,
way/762019679,Bakker Crossing Championship Golf Course,,,,43.447427,-96.772059,,
way/74962250,Bala Golf Course,,,,39.996043,-75.222801,,
relation/3373910,Balboa Golf Course,111 Balboa Way,Hot Springs Village,AR,34.633638,-92.935179,,
way/266342172,Balboa Municipal Golf Course,16821 Burbank Boulevard,Encino,CA,34.174636,-118.495606,municipal,
relation/3573430,Balboa Park Golf Course,,,,32.727630,-117.137179,,
way/30903717,Balcones Country Club,8600 Balcones Club Drive,Austin,,30.439669,-97.787963,private,
way/30903961,Balcones Country Club,,,,30.436794,-97.805245,private,
relation/13480975,Bald Eagle Golf Club,1350 Pelican Place,Point Roberts,WA,48.996250,-123.079931,,
relation/16000433,Bald Head Island Country Club,301 South Bald Head Wynd,Bald Head Island,NC,33.863871,-77.999357,,
way/323166187,Bald Knob Country Club,,,,35.315739,-91.589658,,
relation/20053932,Bald Mountain Golf Course,,,,35.465761,-82.193323,,
relation/17179580,Bald Peak Colony Club,,,,43.697195,-71.327099,,
way/151983738,Baldwin Golf Course,,,,38.770636,-95.198055,,
way/134048326,Bali Hai Golf Club,,,,36.079473,-115.176445,private,
way/28571068,Ballamor Golf Club,,,,39.377988,-74.653451,,
relation/4525118,Ballantyne Country Club,11120 Ballantyne Crossing Avenue,Charlotte,,35.048484,-80.848952,,
relation/5548824,BallenIsles,,,,26.828372,-80.121127,private,
way/1254650372,Ballinger Country Club,,,,31.739762,-99.987938,,
way/142514350,Ballston Spa Country Club,1366 Amsterdam Road,Ballston Spa,,43.002335,-73.874582,,
way/431674088,Ballwin Golf Course & Event Center,333 Holloway Road,Ballwin,,38.603460,-90.542734,,
relation/976095,Bally's Golf Links at Ferry Point,500 Hutchinson River Parkway,Bronx,NY,40.815641,-73.830858,,
way/574231934,Ballyhack Golf Club,,,,37.230629,-79.890102,,
way/854942104,Ballyneal Golf and Hunt Club,1 Ballyneal Ln,Holyoke,CO,40.419611,-102.272519,,
way/220048569,Ballyowens Golf Club,,,,41.137097,-74.583389,,
way/945208725,Balmoral,,,,46.372668,-95.647294,,
way/473395332,Balmoral Woods Country Club,26732 South Balmoral Woods Drive,Crete,IL,41.400162,-87.617985,,
way/91989932,Baltimore Country Club,,,,39.442337,-76.663014,,
way/39835869,Baltusrol Golf Course,201 Shunpike Road,Springfield,,40.697923,-74.333010,,
relation/3944798,Banbury Golf Course,2626 South Marypost Place,Eagle,ID,43.671887,-116.366683,,
relation/6799850,Bandemer Park Disc Golf,,,,42.299662,-83.743676,,
node/3668057526,Bandon Dunes Golf Resort,,,,43.188082,-124.390162,,
way/362513477,Bandon Dunes Golf Resort,,,,43.199033,-124.391066,,
way/674855473,Bandon Preserve,57744 Round Lake Drive,Bandon,OR,43.183553,-124.395193,,
way/823626858,Bandon Sheep Ranch,,,,43.219055,-124.391421,,
way/362513476,Bandon Trails,,,,43.179450,-124.386990,,
way/43377478,Bangor Municipal Golf Course,,,,44.790494,-68.797618,municipal,
way/295297467,Banner Country Club,10 Banner Road,Moodus,CT,41.512777,-72.461567,,
relation/5464220,Banyan Cay,,,,26.732370,-80.083651,,
way/185911414,Banyan Golf Club,1393 Lyons Road,West Palm Beach,,26.657456,-80.190348,,
way/468479998,Baptist Village Golf Course,5801 North Oakwood Road,Enid,OK,36.450404,-97.924857,,
way/468480343,Baptist Village Golf Course,5801 North Oakwood Road,Enid,OK,36.452419,-97.925713,,
way/468482307,Baptist Village Golf Course,5801 North Oakwood Road,Enid,OK,36.451802,-97.924606,,
way/30240118,Baraboo Country Club,401 Mine Street,Baraboo,,43.451272,-89.736174,,
way/299169415,Barbour Country Club Golf Course,,,,39.103990,-80.089059,,
way/245320197,Bardmoor Country Club,8001 Cumberland Road,Seminole,FL,27.863215,-82.746459,,
node/6586861906,Bardstown Country Club,130 Maywood Avenue,Bardstown,KY,37.789703,-85.430326,,
way/518543750,Barefoot Bay Golf Course,1225 Barefoot Boulevard,Barefoot Bay,FL,27.890052,-80.529221,,
relation/11900910,Barker Lake Golf Course,6877W Golf Course Road,Winter,WI,45.917397,-91.023746,,
way/846456215,Barlett Hills Golf Club,8000 West Oneida Avenue,Bartlett,IL,41.998128,-88.197232,,
way/136670183,Barney Road Golf Course,1 Barney Road,Clifton Park,,42.847987,-73.806485,,
way/693557478,Barnyard 9 Golf Course,32750 County Road K,Prairie du Chien,WI,43.090787,-91.144333,,
way/1149007976,Barnyard Swing,4604 State Highway 28,Milford,NY,42.642171,-74.964748,,
way/218739730,Barona Resort Golf Course,,,,32.946400,-116.871281,,
way/297625104,Barren River Lake State Park Golf Course,1149 State Park Road,Lucas,KY,36.864113,-86.061490,,
way/1278756925,Barren View Golf Course,1354 Route 1,Jonesboro,ME,44.637339,-67.621994,,
relation/4780263,Barrington Golf Club,350 North Aurora Road,Aurora,OH,41.329763,-81.353580,,
way/307080516,Barrington Hills Country Club,,,,42.160719,-88.168055,,
way/33640493,Bartley Cavanaugh Golf Course,8301 Freeport Boulevard,Sacramento,CA,38.454606,-121.496859,,
node/2881899160,Barton Creek Country Club,8212 Barton Club Drive,Barton Creek,,30.291547,-97.860070,,
way/709072894,Barton Creek Crenshaw Cliffside,,,,30.283570,-97.854634,,
relation/3778021,Barton Creek Fazio Canyons,,,,30.271447,-97.877056,,
way/31820623,Barton Creek Fazio Foothills,,,,30.291464,-97.858630,,
node/2885388523,Barton Creek Golf Academy,8511 Carranzo Dr,Austin,,30.270892,-97.876281,,
relation/18286836,Barton Creek Lakeside Country Club,1900 Clubhouse Hill Drive,Spicewood,,30.461403,-98.096042,,
way/442911826,Barton Golf Club,548 Telfer Hill Road,Barton,,44.764833,-72.165877,,
way/294882606,Barton Hills Country Club,730 Country Club Road,Ann Arbor,MI,42.326076,-83.766172,,
way/589544824,Bartram Trail Golf Club,,,,33.519312,-82.215246,,
way/570746358,Bas Ridge Golf Club,,,,42.444108,-73.122528,,
way/252834695,Baseline Golf Course,9000 SE 58th Ave,Ocala,FL,29.091519,-82.058242,,
way/40375312,Basking Ridge Country Club,,,,40.716143,-74.533594,,
way/23810966,Bass Creek Golf Club,1303 South Murphy Road,Janesville,,42.658446,-89.218644,,
relation/11981343,Bass Lake Golf Course,W10650 Bass Lake Road,Deerbrook,,45.355589,-89.182989,,
way/305363201,Bass Lake Golf Course,3000 Alexandrite Drive,Rescue,CA,38.703180,-121.007128,,
way/29800143,Bass River Golf Course,62 Highbank Road,South Yarmouth,,41.675041,-70.176716,,
